schema_version,record_kind,analysis_model,method,amplitude_numerator,amplitude_denominator,amplitude,table_layout,visibility_table_sha256,requested_oracle_budget,logical_lookup_oracle_calls,oracle_domain_size,requested_budget_ge_domain_size,realized_calls_ge_domain_size,replicate,case_seed,sampling_seed,desired_accuracy,requested_confidence_level,status,error,evaluation_schedule,shots_per_circuit,total_shots,distinct_circuits,sampler_jobs,state_preparation_applications,inverse_state_preparation_applications,grover_iterations,good_state_markings,per_circuit_good_probabilities,per_circuit_good_counts,estimate,signed_error,absolute_error,squared_error,confidence_interval_low,confidence_interval_high,confidence_interval_level,confidence_interval_method,confidence_interval_covers_truth,maximum_log_likelihood,maximizing_grid_index,maximizing_grid_ties,mle_grid_points,classical_samples,classical_successes,sampling
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,25,3542677451,39418362,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,25,3542677451,554446439,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,26,2722807695,3680929221,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,26,2722807695,1149260766,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,27,3956957072,3804434751,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,27,3956957072,1258667936,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,28,2793999713,3831827124,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,28,2793999713,1210906780,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,29,1225102261,2755917067,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,29,1225102261,2792046449,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,30,1827378359,164541115,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,30,1827378359,85545982,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,31,950272640,629455113,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,31,950272640,1113405794,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,32,791413722,8893527,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,32,791413722,3139260410,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,33,293607461,2372423072,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,33,293607461,1719952060,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,34,2021044562,1330216446,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,34,2021044562,4163075744,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,35,423915459,2733519718,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,35,423915459,1017629735,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,36,3037447706,304628223,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,36,3037447706,1125926554,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,37,361942024,2466396647,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,37,361942024,1014721139,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,38,3274733330,1424980983,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,38,3274733330,2825413534,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,39,2879181796,2568909573,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,39,2879181796,3212428229,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,40,1833125055,307115781,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,40,1833125055,3671854975,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,41,3919412170,2385455583,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,41,3919412170,2059700737,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,42,1409318883,2171368087,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,42,1409318883,1817697143,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,43,475051381,2161506573,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,43,475051381,4177219142,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,44,3954135700,2719183795,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,44,3954135700,2833750664,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,45,2739862344,3450932770,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.0,0.0,0.0,0.0]","[0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.013671875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.900295434028806e-308,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,45,2739862344,3612008668,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,True,,,,,18,0,with_replacement
